EUVI-B filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 0 4
200 14
logT logNe 171 195 284 304
5.62562e+00 5.53846e+00 2.12557e+00 2.97812e+00 2.52460e-01 7.50059e-01
5.64321e+00 5.53846e+00 2.31179e+00 3.02761e+00 2.75691e-01 7.42456e-01
5.66080e+00 5.53846e+00 2.56004e+00 3.07383e+00 3.04090e-01 7.42359e-01
5.67839e+00 5.53846e+00 2.87993e+00 3.11400e+00 3.36145e-01 7.51346e-01
5.69598e+00 5.53846e+00 3.28530e+00 3.14507e+00 3.69510e-01 7.71663e-01
5.71356e+00 5.53846e+00 3.79386e+00 3.16412e+00 4.00986e-01 8.06200e-01
5.73115e+00 5.53846e+00 4.42036e+00 3.17221e+00 4.28668e-01 8.56274e-01
5.74874e+00 5.53846e+00 5.17366e+00 3.17219e+00 4.51418e-01 9.22738e-01
5.76633e+00 5.53846e+00 6.05744e+00 3.16678e+00 4.68059e-01 1.00734e+00
5.78391e+00 5.53846e+00 7.06465e+00 3.15857e+00 4.77396e-01 1.11276e+00
5.80150e+00 5.53846e+00 8.17371e+00 3.15001e+00 4.78291e-01 1.24300e+00
